Temperature	0.0uM_1	0.0uM_2	
33.922806	0.0	0.0
33.942497	0.0	0.0
33.962185	0.0	0.0
33.981873	0.0	0.0
34.00156	0.0	0.0
34.021248	0.0	0.0
34.04094	0.0	0.0
34.060627	0.0	0.0
34.080315	0.0	0.0
34.100002	0.0	0.0
34.11969	0.0	0.0
34.13938	0.0	0.0
34.15907	0.0	0.0
34.178757	0.0	0.0
34.198444	0.0	0.0
34.218132	0.0	0.0
34.23782	0.0	0.0
34.25751	0.0	0.0
34.2772	0.0	0.0
34.296886	0.0	0.0
34.316574	0.0	0.0
34.33626	0.0	0.0
34.355953	0.0	0.0
34.37564	0.0	0.0
34.39533	0.0	0.0
34.415016	0.0	0.0
34.434704	0.0	0.0
34.454395	0.0	0.0
34.474083	0.0	0.0
34.49377	0.0	0.0
34.51346	0.0	0.0
34.533146	0.0	0.0
34.552834	0.0	0.0
34.572525	0.0	0.0
34.592213	0.0	0.0
34.6119	0.0	0.0
34.631588	0.0	0.0
34.651276	0.0	0.0
34.670967	0.0	0.0
34.690655	0.0	0.0
34.710342	0.0	0.0
34.73003	0.0	0.0
34.749718	0.0	0.0
34.76941	0.0	0.0
34.789097	0.0	0.0
34.808784	0.0	0.0
34.828472	0.0	0.0
34.84816	0.0	0.0
34.86785	0.0	0.0
34.88754	0.0	0.0
34.907227	0.0	0.0
34.926914	0.0	0.0
34.9466	0.0	0.0
34.96629	0.0	0.0
34.98598	0.0	0.0
35.00567	0.0	0.0
35.025356	0.0	0.0
35.045044	0.0	0.0
35.06473	0.0	0.0
35.084423	0.0	0.0
35.10411	0.0	0.0
35.1238	0.0	0.0
35.143486	0.0	0.0
35.163174	0.0	0.0
35.182865	0.0	0.0
35.202553	0.0	0.0
35.22224	0.0	0.0
35.24193	0.0	0.0
35.261616	0.0	0.0
35.281303	0.0	0.0
35.300995	0.0	0.0
35.320683	0.0	0.0
35.34037	0.0	0.0
35.360058	0.0	0.0
35.379745	0.0	0.0
35.399437	0.0	0.0
35.419125	0.0	0.0
35.438812	0.0	0.0
35.4585	0.0	0.0
35.478188	0.0	0.0
35.49788	0.0	0.0
35.517567	0.0	0.0
35.537254	0.0	0.0
35.556942	0.0	0.0
35.57663	0.0	0.0
35.596317	0.0	0.0
35.61601	0.0	0.0
35.635696	0.0	0.0
35.655384	0.0	0.0
35.67507	0.0	0.0
35.69476	0.0	0.0
35.71445	0.0	0.0
35.73414	0.0	0.0
35.753826	0.0	0.0
35.773514	0.0	0.0
35.7932	0.0	0.0
35.812893	0.0	0.0
35.83258	0.0	0.0
35.85227	0.0	0.0
35.871956	0.0	0.0
35.891644	0.0	0.0
35.911335	0.0	0.0
35.931023	0.0	0.0
35.95071	0.0	0.0
35.970398	0.0	0.0
35.990086	0.0	0.0
36.009773	0.0	0.0
36.029465	0.0	0.0
36.049152	0.0	0.0
36.06884	0.0	0.0
36.088528	0.0	0.0
36.108215	0.0	0.0
36.127907	0.0	0.0
36.147594	0.0	0.0
36.167282	0.0	0.0
36.18697	0.0	0.0
36.206657	0.0	0.0
36.22635	0.0	0.0
36.246037	0.0	0.0
36.265724	0.0	0.0
36.28541	0.0	0.0
36.3051	0.0	0.0
36.324787	0.0	0.0
36.34448	0.0	0.0
36.364166	0.0	0.0
36.383854	0.0	0.0
36.40354	0.0	0.0
36.42323	0.0	0.0
36.44292	0.0	0.0
36.46261	0.0	0.0
36.482296	0.0	0.0
36.501984	0.0	0.0
36.52167	0.0	0.0
36.541363	0.0	0.0
36.56105	0.0	0.0
36.580738	0.0	0.0
36.600426	0.0	0.0
36.620113	0.0	0.0
36.6398	0.0	0.0
36.659492	0.0	0.0
36.67918	0.0	0.0
36.698868	0.0	0.0
36.718555	0.0	0.0
36.738243	0.0	0.0
36.757935	0.0	0.0
36.777622	0.0	0.0
36.79731	0.0	0.0
36.816998	0.0	0.0
36.836685	0.0	0.0
36.856377	0.0	0.0
36.876064	0.0	0.0
36.895752	0.0	0.0
36.91544	0.0	0.0
36.935127	0.0	0.0
36.95482	0.0	0.0
36.974506	0.0	0.0
36.994194	0.0	0.0
37.01388	0.0	0.0
37.03357	0.0	0.0
37.053257	0.0	0.0
37.07295	0.0	0.0
37.092636	0.0	0.0
37.112324	0.0	0.0
37.13201	0.0	0.0
37.1517	0.0	0.0
37.17139	0.0	0.0
37.19108	0.0	0.0
37.210766	0.0	0.0
37.230453	0.0	0.0
37.25014	0.0	0.0
37.269833	0.0	0.0
37.28952	0.0	0.0
37.309208	0.0	0.0
37.328896	0.0	0.0
37.348583	0.0	0.0
37.36827	0.0	0.0
37.387962	0.0	0.0
37.40765	0.0	0.0
37.427338	0.0	0.0
37.447025	0.0	0.0
37.466713	0.0	0.0
37.486404	0.0	0.0
37.506092	0.0	0.0
37.52578	0.0	0.0
37.545467	0.0	0.0
37.565155	0.0	0.0
37.584846	0.0	0.0
37.604534	0.0	0.0
37.62422	0.0	0.0
37.64391	0.0	0.0
37.663597	0.0	0.0
37.683285	0.0	0.0
37.702976	0.0	0.0
37.722664	0.0	0.0
37.74235	0.0	0.0
37.76204	0.0	0.0
37.781727	0.0	0.0
37.80142	0.0	0.0
37.821106	0.0	0.0
37.840794	0.0	0.0
37.86048	0.0	0.0
37.88017	0.0	0.0
37.89986	0.0	0.0
37.919548	0.0	0.0
37.939236	0.0	0.0
37.958923	0.0	0.0
37.97861	0.0	0.0
37.998302	0.0	0.0
38.01799	0.0	0.0
38.037678	0.0	0.0
38.057365	0.0	0.0
38.077053	0.0	0.0
38.09674	0.0	0.0
38.116432	0.0	0.0
38.13612	0.0	0.0
38.155807	0.0	0.0
38.175495	0.0	0.0
38.195183	0.0	0.0
38.214874	0.0	0.0
38.234562	0.0	0.0
38.25425	0.0	0.0
38.273937	0.0	0.0
38.293625	0.0	0.0
38.313316	0.0	0.0
38.333004	0.0	0.0
38.35269	0.0	0.0
38.37238	0.0	0.0
38.392067	0.0	0.0
38.411755	0.0	0.0
38.431446	0.0	0.0
38.451134	0.0	0.0
38.47082	0.0	0.0
38.49051	0.0	0.0
38.510197	0.0	0.0
38.52989	0.0	0.0
38.549576	0.0	0.0
38.569263	0.0	0.0
38.58895	0.0	0.0
38.60864	0.0	0.0
38.62833	0.0	0.0
38.648018	0.0	0.0
38.667706	0.0	0.0
38.687393	0.0	0.0
38.70708	0.0	0.0
38.72677	0.0	0.0
38.74646	0.0	0.0
38.766148	0.0	0.0
38.785835	0.0	0.0
38.805523	0.0	0.0
38.82521	0.0	0.0
38.844902	0.0	0.0
38.86459	0.0	0.0
38.884277	0.0	0.0
38.903965	0.0	0.0
38.923653	0.0	0.0
38.943344	0.0	0.0
38.96303	0.0	0.0
38.98272	0.0	0.0
39.002407	0.0	0.0
39.022095	0.0	0.0
39.041786	0.0	0.0
39.061474	0.0	0.0
39.08116	0.0	0.0
39.10085	0.0	0.0
39.120537	0.0	0.0
39.140224	0.0	0.0
39.159916	0.0	0.0
39.179604	0.0	0.0
39.19929	0.0	0.0
39.21898	0.0	0.0
39.238667	0.0	0.0
39.258358	0.0	0.0
39.278046	0.0	0.0
39.297733	0.0	0.0
39.31742	0.0	0.0
39.33711	0.0	0.0
39.3568	0.0	0.0
39.376488	0.0	0.0
39.396175	0.0	0.0
39.415863	0.0	0.0
39.43555	0.0	0.0
39.45524	0.0	0.0
39.47493	0.0	0.0
39.494617	0.0	0.0
39.514305	0.0	0.0
39.533993	0.0	0.0
39.55368	0.0	0.0
39.57337	0.0	0.0
39.59306	0.0	0.0
39.612747	0.0	0.0
39.632435	0.0	0.0
39.652122	0.0	0.0
39.671814	0.0	0.0
39.6915	0.0	0.0
39.71119	0.0	0.0
39.730877	0.0	0.0
39.750565	0.0	0.0
39.770252	0.0	0.0
39.789944	0.0	0.0
39.80963	0.0	0.0
39.82932	0.0	0.0
39.849007	0.0	0.0
39.868694	0.0	0.0
39.888386	0.0	0.0
39.908073	0.0	0.0
39.92776	0.0	0.0
39.94745	0.0	0.0
39.967136	0.0	0.0
39.986828	0.0	0.0
40.006516	0.0	0.0
40.026203	0.0	0.0
40.04589	0.0	0.0
40.06558	0.0	0.0
40.08527	0.0	0.0
40.104958	0.0	0.0
40.124645	0.0	0.0
40.144333	0.0	0.0
40.16402	0.0	0.0
40.18371	0.0	0.0
40.2034	0.0	0.0
40.223087	0.0	0.0
40.242775	0.0	0.0
40.262463	0.0	0.0
40.28215	0.0	0.0
40.30184	0.0	0.0
40.32153	0.0	0.0
40.341217	0.0	0.0
40.360905	0.0	0.0
40.380592	0.0	0.0
40.400284	0.0	0.0
40.41997	0.0	0.0
40.43966	0.0	0.0
40.459347	0.0	0.0
40.479034	0.0	0.0
40.498722	0.0	0.0
40.518414	0.0	0.0
40.5381	0.0	0.0
40.55779	0.0	0.0
40.577477	0.0	0.0
40.597164	0.0	0.0
40.616856	0.0	0.0
40.636543	0.0	0.0
40.65623	0.0	0.0
40.67592	0.0	0.0
40.695606	0.0	0.0
40.715298	0.0	0.0
40.734985	0.0	0.0
40.754673	0.0	0.0
40.77436	0.0	0.0
40.79405	0.0	0.0
40.813736	0.0	0.0
40.833427	0.0	0.0
40.853115	0.0	0.0
40.872803	0.0	0.0
40.89249	0.0	0.0
40.912178	0.0	0.0
40.93187	0.0	0.0
40.951557	0.0	0.0
40.971245	0.0	0.0
40.990932	0.0	0.0
41.01062	0.0	0.0
41.03031	0.0	0.0
41.05	0.0	0.0
41.069687	0.0	0.0
41.089375	0.0	0.0
41.109062	0.0	0.0
41.128754	0.0	0.0
41.14844	0.0	0.0
41.16813	0.0	0.0
41.187817	0.0	0.0
41.207504	0.0	0.0
41.227192	0.0	0.0
41.246883	0.0	0.0
41.26657	0.0	0.0
41.28626	0.0	0.0
41.305946	0.0	0.0
41.325634	0.0	0.0
41.345325	0.0	0.0
41.365013	0.0	0.0
41.3847	0.0	0.0
41.40439	0.0	0.0
41.424076	0.0	0.0
41.443768	0.0	0.0
41.463455	0.0	0.0
41.483143	0.0	0.0
41.50283	0.0	0.0
41.52252	0.0	0.0
41.542206	0.0	0.0
41.561897	0.0	0.0
41.581585	0.0	0.0
41.601273	0.0	0.0
41.62096	0.0	0.0
41.640648	0.0	0.0
41.66034	0.0	0.0
41.680027	0.0	0.0
41.699715	0.0	0.0
41.719402	0.0	0.0
41.73909	0.0	0.0
41.75878	0.0	0.0
41.77847	0.0	0.0
41.798157	0.0	0.0
41.817844	0.0	0.0
41.837532	0.0	0.0
41.857224	0.0	0.0
41.87691	0.0	0.0
41.8966	0.0	0.0
41.916286	0.0	0.0
41.935974	0.0	0.0
41.95566	0.0	0.0
41.975353	0.0	0.0
41.99504	0.0	0.0
42.01473	0.0	0.0
42.034416	0.0	0.0
42.054104	0.0	0.0
42.073795	0.0	0.0
42.093483	0.0	0.0
42.11317	0.0	0.0
42.13286	0.0	0.0
42.152546	0.0	0.0
42.172237	0.0	0.0
42.191925	0.0	0.0
42.211613	0.0	0.0
42.2313	0.0	0.0
42.250988	0.0	0.0
42.270676	0.0	0.0
42.290367	0.0	0.0
42.310055	0.0	0.0
42.329742	0.0	0.0
42.34943	0.0	0.0
42.369118	0.0	0.0
42.38881	0.0	0.0
42.408497	0.0	0.0
42.428185	0.0	0.0
42.447872	0.0	0.0
42.46756	0.0	0.0
42.48725	0.0	0.0
42.50694	0.0	0.0
42.526627	0.0	0.0
42.546314	0.0	0.0
42.566	0.0	0.0
42.58569	0.0	0.0
42.60538	0.0	0.0
42.62507	0.0	0.0
42.644756	0.0	0.0
42.664444	0.0	0.0
42.68413	0.0	0.0
42.703823	0.0	0.0
42.72351	0.0	0.0
42.7432	0.0	0.0
42.762886	0.0	0.0
42.782574	0.0	0.0
42.802265	0.0	0.0
42.821953	0.0	0.0
42.84164	0.0	0.0
42.86133	0.0	0.0
42.881016	0.0	0.0
42.900707	0.0	0.0
42.920395	0.0	0.0
42.940083	0.0	0.0
42.95977	0.0	0.0
42.979458	0.0	0.0
42.999146	0.0	0.0
43.018837	0.0	0.0
43.038525	0.0	0.0
43.058212	0.0	0.0
43.0779	0.0	0.0
43.097588	0.0	0.0
43.11728	0.0	0.0
43.136967	0.0	0.0
43.156654	0.0	0.0
43.176342	0.0	0.0
43.19603	0.0	0.0
43.21572	0.0	0.0
43.23541	0.0	0.0
43.255096	0.0	0.0
43.274784	0.0	0.0
43.29447	0.0	0.0
43.31416	0.0	0.0
43.33385	0.0	0.0
43.35354	0.0	0.0
43.373226	0.0	0.0
43.392914	0.0	0.0
43.4126	0.0	0.0
43.432293	0.0	0.0
43.45198	0.0	0.0
43.47167	0.0	0.0
43.491356	0.0	0.0
43.511044	0.0	0.0
43.530735	0.0	0.0
43.550423	0.0	0.0
43.57011	0.0	0.0
43.589798	0.0	0.0
43.609486	0.0	0.0
43.629173	0.0	0.0
43.648865	0.0	0.0
43.668552	0.0	0.0
43.68824	0.0	0.0
43.707928	0.0	0.0
43.727615	0.0	0.0
43.747307	0.0	0.0
43.766994	0.0	0.0
43.786682	0.0	0.0
43.80637	0.0	0.0
43.826057	0.0	0.0
43.84575	0.0	0.0
43.865437	0.0	0.0
43.885124	0.0	0.0
43.90481	0.0	0.0
43.9245	0.0	0.0
43.94419	0.0	0.0
43.96388	0.0	0.0
43.983566	0.0	0.0
44.003254	0.0	0.0
44.02294	0.0	0.0
44.04263	0.0	0.0
44.06232	0.0	0.0
44.08201	0.0	0.0
44.101696	0.0	0.0
44.121384	0.0	0.0
44.14107	0.0	0.0
44.160763	0.0	0.0
44.18045	0.0	0.0
44.200138	0.0	0.0
44.219826	0.0	0.0
44.239513	0.0	0.0
44.259205	0.0	0.0
44.278893	0.0	0.0
44.29858	0.0	0.0
44.318268	0.0	0.0
44.337955	0.0	0.0
44.357643	0.0	0.0
44.377335	0.0	0.0
44.397022	0.0	0.0
44.41671	0.0	0.0
44.436398	0.0	0.0
44.456085	0.0	0.0
44.475777	0.0	0.0
44.495464	0.0	0.0
44.515152	0.0	0.0
44.53484	0.0	0.0
44.554527	0.0	0.0
44.57422	0.0	0.0
44.593906	0.0	0.0
44.613594	0.0	0.0
44.63328	0.0	0.0
44.65297	0.0	0.0
44.672657	0.0	0.0
44.69235	0.0	0.0
44.712036	0.0	0.0
44.731724	0.0	0.0
44.75141	0.0	0.0
44.7711	0.0	0.0
44.79079	0.0	0.0
44.81048	0.0	0.0
44.830166	0.0	0.0
44.849854	0.0	0.0
44.86954	0.0	0.0
44.889233	0.0	0.0
44.90892	0.0	0.0
44.928608	0.0	0.0
44.948296	0.0	0.0
44.967983	0.0	0.0
44.987675	0.0	0.0
45.007362	0.0	0.0
45.02705	0.0	0.0
45.046738	0.0	0.0
45.066425	0.0	0.0
45.086113	0.0	0.0
45.105804	0.0	0.0
45.125492	0.0	0.0
45.14518	0.0	0.0
45.164867	0.0	0.0
45.184555	0.0	0.0
45.204247	0.0	0.0
45.223934	0.0	0.0
45.24362	0.0	0.0
45.26331	0.0	0.0
45.282997	0.0	0.0
45.30269	0.0	0.0
45.322376	0.0	0.0
45.342064	0.0	0.0
45.36175	0.0	0.0
45.38144	0.0	0.0
45.401127	0.0	0.0
45.42082	0.0	0.0
45.440506	0.0	0.0
45.460194	0.0	0.0
45.47988	0.0	0.0
45.49957	0.0	0.0
45.51926	0.0	0.0
45.538948	0.0	0.0
45.558636	0.0	0.0
45.578323	0.0	0.0
45.59801	0.0	0.0
45.617702	0.0	0.0
45.63739	0.0	0.0
45.657078	0.0	0.0
45.676765	0.0	0.0
45.696453	0.0	0.0
45.71614	0.0	0.0
45.735832	0.0	0.0
45.75552	0.0	0.0
45.775208	0.0	0.0
45.794895	0.0	0.0
45.814583	0.0	0.0
45.834274	0.0	0.0
45.853962	0.0	0.0
45.87365	0.0	0.0
45.893337	0.0	0.0
45.913025	0.0	0.0
45.932716	0.0	0.0
45.952404	0.0	0.0
45.97209	0.0	0.0
45.99178	0.0	0.0
46.011467	0.0	0.0
46.03116	0.0	0.0
46.050846	0.0	0.0
46.070534	0.0	0.0
46.09022	0.0	0.0
46.10991	0.0	0.0
46.129597	0.0	0.0
46.14929	0.0	0.0
46.168976	0.0	0.0
46.188663	0.0	0.0
46.20835	0.0	0.0
46.22804	0.0	0.0
46.24773	0.0	0.0
46.267418	0.0	0.0
46.287106	0.0	0.0
46.306793	0.0	0.0
46.32648	0.0	0.0
46.346172	0.0	0.0
46.36586	0.0	0.0
46.385548	0.0	0.0
46.405235	0.0	0.0
46.424923	0.0	0.0
46.44461	0.0	0.0
46.464302	0.0	0.0
46.48399	0.0	0.0
46.503677	0.0	0.0
46.523365	0.0	0.0
46.543053	0.0	0.0
46.562744	0.0	0.0
46.58243	0.0	0.0
46.60212	0.0	0.0
46.621807	0.0	0.0
46.641495	0.0	0.0
46.661186	0.0	0.0
46.680874	0.0	0.0
46.70056	0.0	0.0
46.72025	0.0	0.0
46.739937	0.0	0.0
46.759624	0.0	0.0
46.779316	0.0	0.0
46.799004	0.0	0.0
46.81869	0.0	0.0
46.83838	0.0	0.0
46.858067	0.0	0.0
46.877758	0.0	0.0
46.897446	0.0	0.0
46.917133	0.0	0.0
46.93682	0.0	0.0
46.95651	0.0	0.0
46.9762	0.0	0.0
46.995888	0.0	0.0
47.015575	0.0	0.0
47.035263	0.000462	0.000465
47.05495	0.000924	0.000928
47.074642	0.001386	0.001391
47.09433	0.001848	0.001852
47.114017	0.00231	0.002312
47.133705	0.002773	0.002771
47.153393	0.003235	0.003229
47.17308	0.003698	0.003685
47.192772	0.00416	0.004141
47.21246	0.004623	0.004595
47.232147	0.005086	0.005048
47.251835	0.005549	0.005499
47.271523	0.006013	0.00595
47.291214	0.006476	0.006399
47.3109	0.00694	0.006847
47.33059	0.007403	0.007294
47.350277	0.007868	0.007739
47.369965	0.008332	0.008183
47.389656	0.008796	0.008626
47.409344	0.009261	0.009068
47.42903	0.009726	0.009509
47.44872	0.010191	0.009948
47.468407	0.010657	0.010386
47.488094	0.011123	0.010823
47.507786	0.011589	0.011258
47.527473	0.012056	0.011692
47.54716	0.012523	0.012125
47.56685	0.01299	0.012557
47.586536	0.013458	0.012987
47.606228	0.013927	0.013416
47.625916	0.014396	0.013844
47.645603	0.014865	0.01427
47.66529	0.015335	0.014696
47.68498	0.015806	0.01512
47.70467	0.016277	0.015542
47.724358	0.016749	0.015964
47.744045	0.017222	0.016384
47.763733	0.017695	0.016803
47.78342	0.018169	0.017221
47.80311	0.018644	0.017638
47.8228	0.019119	0.018053
47.842487	0.019595	0.018468
47.862175	0.020072	0.018881
47.881863	0.02055	0.019293
47.90155	0.021029	0.019704
47.92124	0.021508	0.020114
47.94093	0.021989	0.020523
47.960617	0.02247	0.020931
47.980305	0.022953	0.021338
47.999992	0.023436	0.021744
48.019684	0.02392	0.022149
48.03937	0.024405	0.022553
48.05906	0.024891	0.022957
48.078747	0.025378	0.023359
48.098434	0.025866	0.023761
48.118126	0.026355	0.024162
48.137814	0.026845	0.024563
48.1575	0.027336	0.024963
48.17719	0.027828	0.025362
48.196877	0.028321	0.025761
48.216564	0.028815	0.026159
48.236256	0.02931	0.026556
48.255943	0.029806	0.026953
48.27563	0.030303	0.02735
48.29532	0.030802	0.027746
48.315006	0.031301	0.028142
48.334698	0.031801	0.028537
48.354385	0.032302	0.028932
48.374073	0.032804	0.029327
48.39376	0.033307	0.029722
48.41345	0.033811	0.030116
48.43314	0.034316	0.030511
48.452827	0.034822	0.030905
48.472515	0.035329	0.031299
48.492203	0.035837	0.031692
48.51189	0.036345	0.032086
48.531578	0.036855	0.03248
48.55127	0.037365	0.032874
48.570957	0.037877	0.033267
48.590645	0.038389	0.033661
48.610332	0.038902	0.034055
48.63002	0.039416	0.034449
48.64971	0.039931	0.034843
48.6694	0.040447	0.035237
48.689087	0.040963	0.035632
48.708775	0.04148	0.036026
48.728462	0.041998	0.036421
48.748154	0.042517	0.036816
48.76784	0.043037	0.037211
48.78753	0.043557	0.037607
48.807217	0.044079	0.038003
48.826904	0.044601	0.038399
48.846592	0.045124	0.038796
48.866283	0.045647	0.039193
48.88597	0.046172	0.03959
48.90566	0.046697	0.039988
48.925346	0.047223	0.040386
48.945034	0.047749	0.040785
48.964725	0.048277	0.041184
48.984413	0.048805	0.041584
49.0041	0.049334	0.041985
49.02379	0.049864	0.042386
49.043476	0.050395	0.042788
49.063168	0.050926	0.043191
49.082855	0.051459	0.043594
49.102543	0.051992	0.043998
49.12223	0.052526	0.044403
49.14192	0.05306	0.044809
49.16161	0.053596	0.045215
49.181297	0.054132	0.045623
49.200985	0.054669	0.046031
49.220673	0.055207	0.04644
49.24036	0.055746	0.046851
49.260048	0.056285	0.047262
49.27974	0.056826	0.047674
49.299427	0.057367	0.048088
49.319115	0.057909	0.048502
49.338802	0.058452	0.048918
49.35849	0.058996	0.049335
49.37818	0.059541	0.049753
49.39787	0.060087	0.050172
49.417557	0.060633	0.050593
49.437244	0.061181	0.051014
49.456932	0.061729	0.051438
49.476624	0.062278	0.051862
49.49631	0.062828	0.052288
49.516	0.063379	0.052715
49.535686	0.063931	0.053144
49.555374	0.064484	0.053575
49.57506	0.065038	0.054007
49.594753	0.065593	0.05444
49.61444	0.066149	0.054875
49.63413	0.066706	0.055312
49.653816	0.067263	0.05575
49.673504	0.067822	0.056191
49.693195	0.068381	0.056632
49.712883	0.068942	0.057076
49.73257	0.069503	0.057522
49.75226	0.070066	0.057969
49.771946	0.070629	0.058419
49.791637	0.071194	0.05887
49.811325	0.071759	0.059323
49.831013	0.072325	0.059778
49.8507	0.072893	0.060236
49.870388	0.073461	0.060695
49.890076	0.07403	0.061156
49.909767	0.0746	0.06162
49.929455	0.075172	0.062085
49.949142	0.075744	0.062553
49.96883	0.076317	0.063023
49.988518	0.076891	0.063495
50.00821	0.077466	0.063969
50.027897	0.078042	0.064446
50.047585	0.078619	0.064924
50.067272	0.079197	0.065405
50.08696	0.079776	0.065888
50.10665	0.080355	0.066373
50.12634	0.080936	0.066861
50.146027	0.081518	0.067351
50.165714	0.0821	0.067843
50.185402	0.082684	0.068337
50.205093	0.083268	0.068834
50.22478	0.083854	0.069333
50.24447	0.08444	0.069834
50.264156	0.085027	0.070337
50.283844	0.085615	0.070843
50.30353	0.086204	0.071351
50.323223	0.086794	0.071862
50.34291	0.087385	0.072375
50.3626	0.087976	0.07289
50.382286	0.088569	0.073408
50.401974	0.089162	0.073928
50.421665	0.089757	0.07445
50.441353	0.090352	0.074975
50.46104	0.090949	0.075502
50.48073	0.091546	0.076031
50.500416	0.092144	0.076563
50.520107	0.092744	0.077097
50.539795	0.093344	0.077633
50.559483	0.093945	0.078172
50.57917	0.094548	0.078713
50.598858	0.095151	0.079257
50.618546	0.095756	0.079803
50.638237	0.096361	0.080351
50.657925	0.096968	0.080902
50.677612	0.097576	0.081455
50.6973	0.098185	0.08201
50.716988	0.098795	0.082568
50.73668	0.099406	0.083128
50.756367	0.100019	0.08369
50.776054	0.100632	0.084255
50.795742	0.101247	0.084822
50.81543	0.101864	0.085392
50.83512	0.102481	0.085963
50.85481	0.1031	0.086538
50.874496	0.10372	0.087114
50.894184	0.104342	0.087693
50.91387	0.104965	0.088275
50.93356	0.10559	0.088859
50.95325	0.106216	0.089445
50.97294	0.106843	0.090034
50.992626	0.107472	0.090625
51.012314	0.108103	0.091218
51.032	0.108735	0.091814
51.051693	0.109369	0.092413
51.07138	0.110004	0.093014
51.09107	0.110641	0.093618
51.110756	0.11128	0.094224
51.130444	0.11192	0.094833
51.150135	0.112562	0.095444
51.169823	0.113206	0.096058
51.18951	0.113851	0.096674
51.209198	0.114499	0.097293
51.228886	0.115147	0.097915
51.248577	0.115798	0.098539
51.268265	0.116451	0.099166
51.287952	0.117105	0.099796
51.30764	0.117761	0.100428
51.327328	0.118419	0.101063
51.347015	0.119079	0.101701
51.366707	0.119741	0.102342
51.386395	0.120405	0.102985
51.406082	0.12107	0.103631
51.42577	0.121738	0.104279
51.445457	0.122407	0.104931
51.46515	0.123078	0.105585
51.484837	0.123752	0.106242
51.504524	0.124427	0.106902
51.52421	0.125104	0.107564
51.5439	0.125783	0.10823
51.56359	0.126464	0.108898
51.58328	0.127147	0.109569
51.602966	0.127832	0.110243
51.622654	0.128519	0.11092
51.64234	0.129207	0.1116
51.66203	0.129898	0.112282
51.68172	0.130591	0.112968
51.70141	0.131286	0.113656
51.721096	0.131982	0.114347
51.740784	0.132681	0.115041
51.76047	0.133381	0.115738
51.780163	0.134084	0.116438
51.79985	0.134789	0.117141
51.81954	0.135495	0.117846
51.839226	0.136204	0.118555
51.858913	0.136914	0.119267
51.878605	0.137627	0.119981
51.898293	0.138341	0.120698
51.91798	0.139058	0.121419
51.937668	0.139776	0.122142
51.957355	0.140497	0.122868
51.977043	0.141219	0.123597
51.996735	0.141944	0.124329
52.016422	0.14267	0.125064
52.03611	0.143399	0.125802
52.055798	0.144129	0.126543
52.075485	0.144862	0.127287
52.095177	0.145597	0.128034
52.114864	0.146333	0.128783
52.134552	0.147072	0.129536
52.15424	0.147813	0.130291
